"category","description","title","topic","prod_type","url","image","id","img_thumb","sale_price","price","uniq_id"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","Shirley MacLaine 8X10 SEXY RARE POSE HOLLYWOOD LegendHAND SIGND CERTIFICATEYOU ARE BIDDING ON THIS BEAUTIFUL SEXY PHOTO HAND SIGND WITH CERTIFICATE OF AUTHENTICITY FROM""TODD MULLER AUTOGRAPHS""""fromMY private collection of autographs I start collecting over30 year ago,ALL GENUINE HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guarantee ALL ITEMS SENT USPS PRIORITY MAIL INSURED","Shirley MacLaine 8X10 SEXY RARE POSE  HOLLYWOOD Legend ","Shirley Maclaine","poster","http://igalcalderpicassowarhol.com/shma8xserapo.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_51614903",25,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_51901128",,60,"PHMACL"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","BARBARA STANWYCKGenuine PHOTO 6.3/4 X8.2/5 INCH ACTUAL SIZE.[CERTIFICATE SAYS 8X10 BY MISTAKE I NEVER TOUCHED IT] ON HEAVY STOCKFROM ""THE LADY EVE""1941B&WHand Signed Photo ON HEAVY STOCKCOA TODD MILLER.YOU ARE BIDDING ON THIS BEAUTIFUL PHOTO HAND SIGND WITH CERTIFICATE OF AUTHENTICITY THAT I BOUGHT YEARS AGOfromMY private collection of autographs I start collecting over30 year ago,ALL GENUINE HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guarantee
 ALL ITEMS SENT USPS PRIORITY MAIL INSURED","BARBARA STANWYCK Genuine PHOTO  6.3/4 X8.2/5 HAND SIGNED COA","Barbara Stanwyck","autograph","http://igalcalderpicassowarhol.com/bastgeph6x8h.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_54726861",26,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_54984388",,95,"PHBAR"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","SINGER  STAR*GLORIA ESTAFANSIGNED 8X10HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY FROM""TODD MUELLER AUTOGRAPHS""YOU ARE BIDDING ON THISITEM THAT I BOUGHT YEARS AGOIT ISfromMY private collection of autographs I start collecting over30 year ago,ALL GENUINE HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guarantee
 ALL ITEMS SENT USPS PRIORITY MAIL INSURED","GLORIA ESTAFAN SINGER STAR 8X10 AUTOGRAPH COA","Gloria Estafan","poster","http://igalcalderpicassowarhol.com/glessist8xau.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_57357543",27,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_57704608",,45,"PHESTA"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","HOLLYWOOD STARS
 LINDA HARRISON 8X10 SIGNED ATTRACTIVE B/W SEXY DRESS RARE HAND SIGNED WITH A DRAWING RARE WITH CERTIFICATE OF AUTHENTICITYFROM ""TIME MACHINE COLLECTIBLES 'YOU ARE BIDDING ON THISATRACTIVE PHOTOS THAT I BOUGHT YEARS AGOTHEY ARE fromMY private collection of autographs I start collecting over30 year ago,ALL GENUINE HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guarantee
 ALL ITEMS SENT USPS PRIORITY MAIL INSURED","LINDA HARRISON 8X10 SIGNED ATTRACTIVE B/W SEXY DRESS  COA","Linda Harrison","poster","http://igalcalderpicassowarhol.com/liha8xsiatbw.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_58236583",28,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_58446008",,40,"PHLIND"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","VERY RARE SIGNED PHOTO BY DAN MARINOCELEBRATIONMIAMI DOLPHINSDAN MARINO FIRST EVER NFL 400 TD PASS8X10 GENUIN HAND SIGND HAND SIGND WITH CERTIFICATE OF AUTHENTICITY FROM ""STRAIT FROM THE STARS"" LIFE TIME GUARANTEE.PURCHUSED FROM THEM ON 8/31/199924 MORE PLAYERS FROM MIAMI DOLPHIN FROM THIS PERIOD AVAILBLEPLEASE EMAIL,fromMY private collection of autographs I start collecting over30 year ago,ALL GENUIN HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guaranteeALL ITENS SENT USPS PRIORITY MAIL INSURED"," DAN MARINO RARE SIGNED PHOTO 8X10 FIRST EVER NFL 400 TD PASS 

","Dan Marino","poster","http://igalcalderpicassowarhol.com/danmarasiph8.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_59243855",29,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_59597440",,175,"newitem252784876"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","Lucy Lawless,8X10VERY SEXY.AND RARE .BETTY PAGE POSE YOU ARE BIDDING ON THIS BEAUTIFUL SEXY PHOTO HAND SIGND WITH CERTIFICATE OF AUTHENTICITY FROM ""SPORT AND ENTRETAINMENT MARKETING SPECIALISTS"" MISSOURITHAT I BOUGHT YEARS AGOALL ITENS SENT USPS PRIORITY MAIL INSUREDfromMY private collection of autographs I start collecting over30 year ago,ALL GENUIN HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guarantee*** *** PHOTOGRAPHS AUTOGRAPHS from my privet collection of 30 years With certificate of authenticity,money back guaranted. Lauren Bacal, Marlon Brando, Cher, Sean Conery,Jaon Crawford,Tom Cruse,Betty Davis, Farrah Faussett, Harisson Ford, Clark Gable, Lillian Gish, Tom Hank, Charlton Heston, Nicole Kidman, , Sophia Lauren, Madonna, Paul Newman, Al Pacino, Mary Pickford, Arnold Schwartsneger, Jimmy Stuwart, Elizabeth Taylor, Presidants: Franklin Delanor Rosevelt, Gerald Ford. Jimmy Carter, Sport, Joe Dimaggio, Mieckey Mantle, Muhamad Ali, Joe Montana and more. , and many endless more, Include, Signed Letters, and signatures of famous people.","Lucy Lawless,8X10

VERY SEXY.AND RARE .BETTY PAGE POSE YOU ARE BIDDING ON  THIS BEAUTIFUL SEXY PHOTO 
","Lucy Lawless","poster","http://igalcalderpicassowarhol.com/veserabpapoy.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_61288424",30,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_61713274",,75,"LOWLESS"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","*HOLLYWOOD STARS LINDA HARRISON 8X10 SIGNED ATTRACTIVE B/W SEXY DRESS RARE HAND SIGNED WITH A DRAWING RARE WITH CERTIFICATE OF AUTHENTICITYFROM ""TIME MACHINE COLLECTIBLES 'YOU ARE BIDDING ON THISATRACTIVE PHOTOS THAT I BOUGHT YEARS AGOTHEY ARE fromMY private collection of autographs I start collecting over30 year ago,ALL GENUINE HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guarantee
 ALL ITEMS SENT USPS PRIORITY MAIL INSURED
** *** PHOTOGRAPHS AUTOGRAPHS from my privet collection of 30 years With certificate of authenticity,money back guaranted. Lauren Bacal, Marlon Brando, Cher, Sean Conery,Jaon Crawford,Tom Cruse,Betty Davis, Farrah Faussett, Harisson Ford, Clark Gable, Lillian Gish, Tom Hank, Charlton Heston, Nicole Kidman, , Sophia Lauren, Madonna, Paul Newman, Al Pacino, Mary Pickford, Arnold Schwartsneger, Jimmy Stuwart, Elizabeth Taylor, Presidants: Franklin Delanor Rosevelt, Gerald Ford. Jimmy Carter, Sport, Joe Dimaggio, Mieckey Mantle, Muhamad Ali, Joe Montana and more. , and many endless more, Include, Signed Letters, and signatures of famous people.","*HOLLYWOOD STARS LINDA HARRISON 8X10 SIGNED ATTRACTIVE B/W SEXY DRESS  RARE  HAND SIGNED WITH A DRAWING RARE
","Linda Harrison","poster","http://igalcalderpicassowarhol.com/hstliha8xsia.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_63078675",31,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_63288100",,45,"HAMILTON"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","HOLLYWOOD STARS MELISSA JOAN HART 
SIGNED ATTRACTIVE SEXY CLOSE UP POSE 8X10 HAND SIGNED WITH CERTIFICATE OF AUTHENTICITYFROM ""HOLLYWOOD STARS""YOU ARE BIDDING ON THISATRACTIVE PHOTOS THAT I BOUGHT YEARS AGOTHEY ARE fromMY private collection of autographs I start collecting over30 year ago,ALL GENUINE HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guarantee
 ALL ITEMS SENT USPS PRIORITY MAIL INSURED","HOLLYWOOD STARS MELISSA JOAN HART 
SIGNED ATTRACTIVE SEXY CLOSE UP POSE  8X10 HAND SIGNED
","Hollywood Stars","poster","http://igalcalderpicassowarhol.com/hostmejoha.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_63907492",32,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_64148777",,75,"MALISA"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","**SHARON STONE Super Hot Autographed Hand Signed 8x10 Photo VERY SEXY.AND RARECOA TODD MILLER..YOU ARE BIDDING ON THIS BEAUTIFUL PHOTO HAND SIGND WITH CERTIFICATE OF AUTHENTICITY THAT I BOUGHT YEARS AGOALL ITEMS SENT USPS PRIORITY MAIL INSUREDfromMY private collection of autographs I start collecting over30 year ago,ALL GENUINE HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guarantee* *** PHOTOGRAPHS AUTOGRAPHS from my privet collection of 30 years With certificate of authenticity,money back guaranted. Lauren Bacal, Marlon Brando, Cher, Sean Conery,Jaon Crawford,Tom Cruse,Betty Davis, Farrah Faussett, Harisson Ford, Clark Gable, Lillian Gish, Tom Hank, Charlton Heston, Nicole Kidman, , Sophia Lauren, Madonna, Paul Newman, Al Pacino, Mary Pickford, Arnold Schwartsneger, Jimmy Stuwart, Elizabeth Taylor, Presidants: Franklin Delanor Rosevelt, Gerald Ford. Jimmy Carter, Sport, Joe Dimaggio, Mieckey Mantle, Muhamad Ali, Joe Montana and more. , and many endless more, Include, Signed Letters, and signatures of famous people.","SHARON STONE Super Hot Autographed Hand Signed 8x10 Photo VERY SEXY.AND RARE","Sharon Stone","poster","http://igalcalderpicassowarhol.com/photo.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_65244313",33,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_65518510",,90,"STON"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","SOPHIA LORENHOLLYWOOD LegendYOU ARE BIDDING ON THIS BEAUTIFUL SEXY PHOTO HAND SIGND WITH CERTIFICATE OF AUTHENTICITY FROM""TODD MULLER AUTOGRAPHS"" TEXASTHAT I BOUGHT YEARS AGOALL ITEMS SENT USPS PRIORITY MAIL INSURED*** *** PHOTOGRAPHS AUTOGRAPHS from my privet collection of 30 years With certificate of authenticity,money back guaranted. Lauren Bacal, Marlon Brando, Cher, Sean Conery,Jaon Crawford,Tom Cruse,Betty Davis, Farrah Faussett, Harisson Ford, Clark Gable, Lillian Gish, Tom Hank, Charlton Heston, Nicole Kidman, , Sophia Lauren, Madonna, Paul Newman, Al Pacino, Mary Pickford, Arnold Schwartsneger, Jimmy Stuwart, Elizabeth Taylor, Presidants: Franklin Delanor Rosevelt, Gerald Ford. Jimmy Carter, Sport, Joe Dimaggio, Mieckey Mantle, Muhamad Ali, Joe Montana and more. , and many endless more, Include, Signed Letters, and signatures of famous people.
Shipping ""USPS Priority Mail Insured US(+18.00)"" 
 ""USPS Priority Mail Insured International(+36.00)""","SOPHIA LOREN HOLLYWOOD  Legend YOU ARE BIDDING ON  THIS BEAUTIFUL SEXY PHOTO SIGNED","Sophia Loren","poster","http://igalcalderpicassowarhol.com/soloholeyoua.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_66180239",34,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_66313906",,90,"SOPHIADOLPHIN"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","Stella Stevens RED HOT RARE POSE 8 x10 Hand Signed Color PhotoCOA TODD MILLER.YOU ARE BIDDING ON THIS BEAUTIFUL PHOTO HAND SIGND WITH CERTIFICATE OF AUTHENTICITY THAT I BOUGHT YEARS AGOfromMY private collection of autographs I start collecting over30 year ago,ALL GENUINE HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guarantee
 ALL ITEMS SENT USPS PRIORITY MAIL INSURED*** *** PHOTOGRAPHS AUTOGRAPHS from my privet collection of 30 years With certificate of authenticity,money back guaranted. Lauren Bacal, Marlon Brando, Cher, Sean Conery,Jaon Crawford,Tom Cruse,Betty Davis, Farrah Faussett, Harisson Ford, Clark Gable, Lillian Gish, Tom Hank, Charlton Heston, Nicole Kidman, , Sophia Lauren, Madonna, Paul Newman, Al Pacino, Mary Pickford, Arnold Schwartsneger, Jimmy Stuwart, Elizabeth Taylor, Presidants: Franklin Delanor Rosevelt, Gerald Ford. Jimmy Carter, Sport, Joe Dimaggio, Mieckey Mantle, Muhamad Ali, Joe Montana and more. , and many endless more, Include, Signed Letters, and signatures of famous people.","Stella Stevens RED HOT RARE POSE 8 x10 Hand Signed Color Photo COA TODD MILLER.

","Stella Stevens","poster","http://igalcalderpicassowarhol.com/ststredhotra.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_69393420",35,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_69679313",,80,"STELLA"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","***CATHERINE ZETA JONES SEXY SIGNED AUTHENTIC 8X10 PHOTO AUTOGRAPH CERTOFICATE OF AUTHENTICITYBY ""HOLLYWOOD STARS""YOU ARE BIDDING ON THIS BEAUTIFUL PHOTO HAND SIGND WITH CERTIFICATE OF AUTHENTICITY THAT I BOUGHT YEARS AGOfromMY private collection of autographs I start collecting over30 year ago,ALL GENUINE HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guarantee
 ALL ITEMS SENT USPS PRIORITY MAIL INSURED*** PHOTOGRAPHS AUTOGRAPHS from my privet collection of 30 years With certificate of authenticity,money back guaranted. Lauren Bacal, Marlon Brando, Cher, Sean Conery,Jaon Crawford,Tom Cruse,Betty Davis, Farrah Faussett, Harisson Ford, Clark Gable, Lillian Gish, Tom Hank, Charlton Heston, Nicole Kidman, , Sophia Lauren, Madonna, Paul Newman, Al Pacino, Mary Pickford, Arnold Schwartsneger, Jimmy Stuwart, Elizabeth Taylor, Presidants: Franklin Delanor Rosevelt, Gerald Ford. Jimmy Carter, Sport, Joe Dimaggio, Mieckey Mantle, Muhamad Ali, Joe Montana and more. , and many endless more, Include, Signed Letters, and signatures of famous people.","CATHERINE ZETA JONES SEXY SIGNED AUTHENTIC 8X10 PHOTO AUTOGRAPH CERTOFICATE OF AUTHENTICITY 
","Catherine Zeta Jones","poster","http://igalcalderpicassowarhol.com/stell.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_71275958",36,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_71386260",,60,"ZETA"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","LENA HORNE STAGE & MOVIE ACTRESS & SINGER  ,RARE HAND SIGNED STUDIO PHOTO","LENA HORNE STAGE & MOVIE ACTRESS & SINGER  ,RARE HAND SIGNED STUDIO PHOTO","Lena Horne","poster","http://igalcalderpicassowarhol.com/lehostmoacsi.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_71275958",37,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_71386260",,60,"HORNE"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","*HOLLYWOOD STARS FaRRAh FAWSETT 8X10 SIGNED ATTRACTIVE B/W RARE  PHOTOGRAPH  HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
YOU ARE BIDDING ON  THIS ATRACTIVE PHOTOSTHAT I BOUGHT  YEARS AGOTHEY ARE from MY private collection of autographs  I start collecting over 30 year ago,ALL GENUINE HAND SIGNED  WITH CERTIFICATE OF AUTHENTICITY money back guaranteeALL ITEMS SENT USPS PRIORITY MAIL INSURED*** *** PHOTOGRAPHS AUTOGRAPHS from my privet collection of 30 years With certificate of authenticity,money back guaranted. Lauren Bacal, Marlon Brando, Cher, Sean Conery,Jaon Crawford,Tom Cruse,Betty Davis, Farrah Faussett, Harisson Ford, Clark Gable, Lillian Gish, Tom Hank, Charlton Heston, Nicole Kidman, , Sophia Lauren, Madonna, Paul Newman, Al Pacino, Mary Pickford, Arnold Schwartsneger, Jimmy Stuwart, Elizabeth Taylor, Presidants: Franklin Delanor Rosevelt, Gerald Ford. Jimmy Carter, Sport, Joe Dimaggio, Mieckey Mantle, Muhamad Ali, Joe Montana and more. , and many endless more, Include, Signed Letters, and signatures of famous people.","*HOLLYWOOD STARS FARRAH FAWSETT 8X10 SIGNED ATTRACTIVE B/W RARE  PHOTOGRAPH  HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
","Farrah Fawsett","poster","http://igalcalderpicassowarhol.com/hostfefa8xsi.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_74839589",38,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_75064142",,120,"FERRAH"
"CELEBRITIES AUTOGRAPHS  HOLYWWOD, SPORT,IGAL M ATELIER,","HOLLYWOOD STARS * * * **janet leigh  movie psayco 8X10 SIGNED ATTRACTIVE B/W  RARE HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY YOU ARE BIDDING ON THISATRACTIVE PHOTOS THAT I BOUGHT YEARS AGOTHEY ARE fromMY private collection of autographs I start collecting over30 year ago,ALL GENUINE HAND SIGNED WITH CERTIFICATE OF AUTHENTICITY
money back guarantee
 ALL ITEMS SENT USPS PRIORITY MAIL INSURED*** *** PHOTOGRAPHS AUTOGRAPHS from my privet collection of 30 years With certificate of authenticity,money back guaranted. Lauren Bacal, Marlon Brando, Cher, Sean Conery,Jaon Crawford,Tom Cruse,Betty Davis, Farrah Faussett, Harisson Ford, Clark Gable, Lillian Gish, Tom Hank, Charlton Heston, Nicole Kidman, , Sophia Lauren, Madonna, Paul Newman, Al Pacino, Mary Pickford, Arnold Schwartsneger, Jimmy Stuwart, Elizabeth Taylor, Presidants: Franklin Delanor Rosevelt, Gerald Ford. Jimmy Carter, Sport, Joe Dimaggio, Mieckey Mantle, Muhamad Ali, Joe Montana and more. , and many endless more, Include, Signed Letters, and signatures of famous people.","HOLLYWOOD STARS

  * * * *

* janet leigh  movie psayco 8X10 SIGNED ATTRACTIVE B/W   RARE  HAND SIGNED 
","Hollywood Stars","poster","http://igalcalderpicassowarhol.com/janett.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_76969299",39,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_77060960",,45,"leigh"
"TOULOUSE LAUTREC IGAL M ATELIER, M  AVALON","TOULOUSE LAUTREC ""ARISTIDE BRUANT DANS SON CABARET''...27.1/2 X 38.3/4.THIS IS ONE OF11 LITHOGRAPHS COMMISSIONED BY THE TOULOUSE LAUTREC MUSEUM IN ALBI FRANCE ..(SEE OTHER ADS UNDER GALIMAZ) ALL HAVE ONE THING IN COMMON. THEY ARE ALL PRODUCED FOR "" MUSEE DE TOULOUSE LAUTREC"" IN ALBI FRANCE AND ARE EXACT REPLICAS OF THE ORIGINALS, EVEN INCLUDING PRINTER'S MARKS AND NAMES FROM THE ORIGINALS. ALL ARE OVER SIZED [ LIKE THE ORIGINALS.?] . ALL ARE DONE IN LITHOGRAPH PROCESS AND ON HEAVY ARCHES PAPER [the # one paper used for ART lithography in the art world.] ALL COME WITH HAND STAMPS SAYING
''MUSEE TOULOUSE LAUTREC ALBI'' .PRINTED IN LIMITED EDITION [IN THE EARLY 80'S IN FRANCE.]ALL IN PRISTINE CONDITION ..as an art dealer i bring you these LITHOGRAPHS THAT CAME DIRECTLY FROM THE PUBLISHER, from my old stock, our motto is: WE SELL ONLY AUTHENTICATED ART and all pieces come with certificates of authenticity and guarantees. GOOD LUCK.
-----------","TOULOUSE LAUTREC ""ARISTIDE BRUANT DANS SON CABARET''.LITHOGRAPH MUSE D'ALBI","Henri de Toulouse-Lautrec","poster","http://igalcalderpicassowarhol.com/tolaabrdason.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_11781707",40,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_11818938",,250,"TOUL1ARIS"
"TOULOUSE LAUTREC IGAL M ATELIER, M  AVALON","TOULUSE LAUTREC JANE AVRIL
SIZE 27 X 38 INCHTHIS IS ONE OF11 LITHOGRAPHS COMMISSIONED BY THE TOULOUSE LAUTREC MUSEUM IN ALBI FRANCE ..(SEE OTHER ADS UNDER GALIMAZ) ALL HAVE ONE THING IN COMMON. THEY ARE ALL PRODUCED FOR "" MUSEE DE TOULOUSE LAUTREC"" IN ALBI FRANCE AND ARE EXACT REPLICAS OF THE ORIGINALS, EVEN INCLUDING PRINTER'S MARKS AND NAMES FROM THE ORIGINALS. ALL ARE OVER SIZED [ LIKE THE ORIGINALS.?] . ALL ARE DONE IN LITHOGRAPH PROCESS AND ON HEAVY ARCHES PAPER [the # one paper used for ART lithography in the art world.] ALL COME WITH HAND STAMPS SAYING
''MUSEE TOULOUSE LAUTREC ALBI'' .PRINTED IN LIMITED EDITION IN THE LATE 70'S EARLY 80'S IN FRANCE.
[ I HAVE THEM IN MY CATALOGUEIGAL.M.ATELIERDATED JULY 1982 AND 84]
ALL IN PRISTINE CONDITION ..as an art dealer i bring you these LITHOGRAPHS THAT CAME DIRECTLY FROM THE PUBLISHER, from my old stock, our motto is: WE SELL ONLY AUTHENTICATED ART and all pieces come with certificates of authenticity and guarantees. GOOD LUCK.","TOULUSE LAUTREC"" JANE AVRIL""LITHOGRAPH MUSE D' ALBI  FRANCE ","Henri de Toulouse-Lautrec","poster","http://igalcalderpicassowarhol.com/tolajaavmuda.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_13194596",41,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_13276365",,250,"LOU2AVRIL"
"TOULOUSE LAUTREC IGAL M ATELIER, M  AVALON","TOULOUSE LAUTREC DIVAN JAPONAISE LITHO MUSEE D' ALBI24 X 39 INCHTHIS IS ONE OF11 LITHOGRAPHS COMMISSIONED BY THE TOULOUSE LAUTREC MUSEUM IN ALBI FRANCE ..(SEE OTHER ADS UNDER GALIMAZ) ALL HAVE ONE THING IN COMMON. THEY ARE ALL PRODUCED FOR "" MUSEE DE TOULOUSE LAUTREC"" IN ALBI FRANCE AND ARE EXACT REPLICAS OF THE ORIGINALS, EVEN INCLUDING PRINTER'S MARKS AND NAMES FROM THE ORIGINALS. ALL ARE OVER SIZED [ LIKE THE ORIGINALS.?] . ALL ARE DONE IN LITHOGRAPH PROCESS AND ON HEAVY ARCHES PAPER [the # one paper used for ART lithography in the art world.] ALL COME WITH HAND STAMPS SAYING
''MUSEE TOULOUSE LAUTREC ALBI'' .PRINTED IN LIMITED EDITION IN THE LATE 70'S EARLY 80'S IN FRANCE.
[ I HAVE THEM IN MY CATALOGUEIGAL.M.ATELIERDATED JULY 1982 AND 84]
ALL IN PRISTINE CONDITION ..as an art dealer i bring you these LITHOGRAPHS THAT CAME DIRECTLY FROM THE PUBLISHER, from my old stock, our motto is: WE SELL ONLY AUTHENTICATED ART and all pieces come with certificates of authenticity and guarantees. GOOD LUCK.","TOULOUSE LAUTREC DIVAN JAPONAISE LITHO MUSEE D' ALBI 	","Henri de Toulouse-Lautrec","poster","http://igalcalderpicassowarhol.com/toladijalimu.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_13944924",42,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_13997190",,250,"TOUL3DIVAN"
"TOULOUSE LAUTREC IGAL M ATELIER, M  AVALON","TOULUSE LAUTRECLA REVUE BLANCHE  SIZE 28X37 INCHTHIS IS ONE OF11 LITHOGRAPHS COMMISSIONED BY THE TOULOUSE LAUTREC MUSEUM IN ALBI FRANCE ..(SEE OTHER ADS UNDER GALIMAZ) ALL HAVE ONE THING IN COMMON. THEY ARE ALL PRODUCED FOR "" MUSEE DE TOULOUSE LAUTREC"" IN ALBI FRANCE AND ARE EXACT REPLICAS OF THE ORIGINALS, EVEN INCLUDING PRINTER'S MARKS AND NAMES FROM THE ORIGINALS. ALL ARE OVER SIZED [ LIKE THE ORIGINALS.?] . ALL ARE DONE IN LITHOGRAPH PROCESS AND ON HEAVY ARCHES PAPER [the # one paper used for ART lithography in the art world.] ALL COME WITH HAND STAMPS SAYING
''MUSEE TOULOUSE LAUTREC ALBI'' .PRINTED IN LIMITED EDITION IN THE LATE 70'S EARLY 80'S IN FRANCE.
[ I HAVE THEM IN MY CATALOGUEIGAL.M.ATELIERDATED JULY 1982 AND 84]
ALL IN PRISTINE CONDITION ..as an art dealer i bring you these LITHOGRAPHS THAT CAME DIRECTLY FROM THE PUBLISHER, from my old stock, our motto is: WE SELL ONLY AUTHENTICATED ART and all pieces come with certificates of authenticity and guarantees. GOOD LUCK.","TOULUSE LAUTREC ""LA REVUE BLANCHE"" LITHOGRAPH MUSE D'ALBI
","Henri de Toulouse-Lautrec","poster","http://igalcalderpicassowarhol.com/tolalareblli.html","http://ep.yimg.com/ca/I/yhst-133339157741621_2267_15806779",43,"http://ep.yimg.com/ca/I/yhst-133339157741621_2267_15854885",,250,"TOUL4REVU"
